# timestamp[ns] tx ty tz qw qx qy qz
1520511145079472237 1.0101313057 -0.2583603672 1.1185034699 0.9978460448 0.0210170625 -0.0363091083 0.0504301753
1520511145087805237 1.0160245666 -0.2580470960 1.1184884797 0.9979222759 0.0183513323 -0.0362427768 0.0500082090
1520511145096139237 1.0221421814 -0.2574821728 1.1182962938 0.9979592813 0.0180010517 -0.0377964466 0.0482147654
1520511145104472237 1.0283264217 -0.2569365556 1.1179447354 0.9979521288 0.0167562803 -0.0388598861 0.0479654550
1520511145112805237 1.0341722426 -0.2562969113 1.1179105898 0.9980415724 0.0155230169 -0.0391599877 0.0462444715
1520511145121139237 1.0400837365 -0.2557932896 1.1176772513 0.9981231566 0.0137927100 -0.0393229675 0.0448734855
1520511145129472237 1.0461954596 -0.2549323602 1.1174256089 0.9981579775 0.0148047541 -0.0398518833 0.0432816204
1520511145137805237 1.0523750760 -0.2545203718 1.1175002568 0.9981790024 0.0121851024 -0.0409116188 0.0426197350
1520511145146138237 1.0584247047 -0.2535735805 1.1172813543 0.9982151447 0.0133262048 -0.0414231140 0.0409030910
1520511145154472237 1.0644112531 -0.2529465171 1.1173507423 0.9982423618 0.0113179481 -0.0423146846 0.0399194005
1520511145162805237 1.0706589110 -0.2523260235 1.1173883109 0.9982204231 0.0113595759 -0.0429886017 0.0397357161
1520511145171138237 1.0765892112 -0.2515699446 1.1175086977 0.9982588342 0.0106122923 -0.0432712229 0.0386559247
1520511145179472237 1.0824406322 -0.2504908290 1.1173521439 0.9982638002 0.0123777256 -0.0438670192 0.0373076638
1520511145187805237 1.0884470600 -0.2498400742 1.1173808603 0.9982507158 0.0120079953 -0.0438190768 0.0378312706
1520511145196139237 1.0943360798 -0.2490211673 1.1176663117 0.9982543845 0.0117064565 -0.0454249597 0.0358847573
1520511145204472237 1.1002602630 -0.2482142370 1.1176535013 0.9982197515 0.0124678049 -0.0457830972 0.0361357106
1520511145212805237 1.1061631398 -0.2475466502 1.1179925075 0.9981941760 0.0123092950 -0.0469263882 0.0354229062
1520511145221139237 1.1115985695 -0.2464443849 1.1179357527 0.9982174805 0.0131030416 -0.0473588799 0.0338719414
1520511145229472237 1.1177588916 -0.2460967219 1.1185486750 0.9981386554 0.0125708173 -0.0491861275 0.0337923662
1520511145237805237 1.1229311863 -0.2448680434 1.1183627310 0.9981774254 0.0142580405 -0.0486941320 0.0326713525
1520511145246139237 1.1289307674 -0.2444236063 1.1190593619 0.9981106719 0.0132844187 -0.0512506899 0.0311765555
1520511145254472237 1.1342701213 -0.2435375039 1.1190632977 0.9980942055 0.0144027050 -0.0510651813 0.0315097805
1520511145262805237 1.1394552847 -0.2424981613 1.1192585510 0.9980896137 0.0158491386 -0.0517266292 0.0298376214
1520511145271138237 1.1446493774 -0.2417211547 1.1195504659 0.9980860030 0.0152614458 -0.0523827353 0.0291113040
1520511145279472237 1.1498946422 -0.2408945250 1.1197785045 0.9980437266 0.0166119284 -0.0522922190 0.0299714447
1520511145287805237 1.1550768672 -0.2403424086 1.1205181598 0.9980052277 0.0147390249 -0.0546165414 0.0280242743
1520511145296138237 1.1600561328 -0.2394981378 1.1209130635 0.9979458588 0.0150831716 -0.0560441570 0.0271221928
1520511145304472237 1.1651010267 -0.2388251571 1.1213237940 0.9978796409 0.0154420518 -0.0564871023 0.0284072639
1520511145312805237 1.1697481096 -0.2378057846 1.1217370870 0.9978134929 0.0160702174 -0.0582046989 0.0268736767
1520511145321139237 1.1744210337 -0.2369451571 1.1221706067 0.9977389553 0.0165439414 -0.0592268280 0.0271193267
1520511145329472237 1.1789948422 -0.2360268189 1.1224793946 0.9976466186 0.0179858396 -0.0600092361 0.0278680006
1520511145337805237 1.1835181453 -0.2351279465 1.1229768154 0.9975439414 0.0180689341 -0.0616124234 0.0279912108
1520511145346139237 1.1877385913 -0.2339944381 1.1233515445 0.9974336549 0.0198362779 -0.0631599086 0.0272663169
1520511145354472237 1.1923720197 -0.2335588553 1.1242423335 0.9973244537 0.0188083620 -0.0646892224 0.0283810530
1520511145362805237 1.1963625146 -0.2321839804 1.1243277186 0.9972013489 0.0220963645 -0.0658583463 0.0276387146
1520511145371139237 1.2001422468 -0.2312159415 1.1247274888 0.9971568076 0.0215120129 -0.0665345104 0.0280836850
1520511145379472237 1.2039733062 -0.2302525232 1.1251959870 0.9970744692 0.0225476897 -0.0674589308 0.0279892353
1520511145387805237 1.2080111853 -0.2295750782 1.1256196630 0.9970136674 0.0228818715 -0.0677728569 0.0291033805
1520511145396138237 1.2117098122 -0.2289717849 1.1260757007 0.9969674572 0.0221833169 -0.0682090267 0.0301880492
1520511145404472237 1.2153161736 -0.2277584499 1.1262496178 0.9969145256 0.0239501538 -0.0686575142 0.0295628908
1520511145412805237 1.2190116384 -0.2271499472 1.1265783998 0.9968761091 0.0245209365 -0.0685421023 0.0306386518
1520511145421138237 1.2225639904 -0.2263782015 1.1267735017 0.9968667297 0.0244335933 -0.0686649383 0.0307383968
1520511145429472237 1.2258482220 -0.2255943757 1.1268681817 0.9968671094 0.0252818842 -0.0684387689 0.0305438614
1520511145437805237 1.2288251969 -0.2248790972 1.1271594004 0.9969811457 0.0240668733 -0.0679093288 0.0289431141
1520511145446139237 1.2318097441 -0.2243301618 1.1269058788 0.9970277814 0.0237501460 -0.0660108432 0.0318449714
1520511145454472237 1.2348799491 -0.2238107324 1.1272370388 0.9971343049 0.0235607117 -0.0651921071 0.0302995064
1520511145462805237 1.2375733061 -0.2231382923 1.1269917466 0.9971934143 0.0213334974 -0.0646616734 0.0311294779
1520511145471139237 1.2407468519 -0.2224805472 1.1269998071 0.9972679662 0.0218259626 -0.0642672379 0.0291539554
1520511145479472237 1.2434196674 -0.2218668765 1.1267706387 0.9973484346 0.0209658739 -0.0634139926 0.0288997858
1520511145487805237 1.2462519970 -0.2214016832 1.1265366069 0.9973828734 0.0196005135 -0.0632261224 0.0290805960
1520511145496139237 1.2487485373 -0.2208548397 1.1263082682 0.9974718479 0.0184859262 -0.0623218774 0.0287083032
1520511145504472237 1.2507815610 -0.2202236667 1.1260415034 0.9975766348 0.0173304346 -0.0614987734 0.0275393275
1520511145512805237 1.2530523492 -0.2197594903 1.1257875528 0.9976559266 0.0163517780 -0.0605371833 0.0273956362
1520511145521138237 1.2551755661 -0.2192823848 1.1254732920 0.9977244338 0.0155178665 -0.0597494965 0.0271136068
1520511145529472237 1.2571770220 -0.2188078255 1.1252226433 0.9977960302 0.0145248844 -0.0590062606 0.0266527879
1520511145537805237 1.2587688350 -0.2186163612 1.1248958394 0.9978833536 0.0110825011 -0.0578447428 0.0275676730
1520511145546138237 1.2608155390 -0.2177778277 1.1247479691 0.9978931271 0.0121151893 -0.0581594811 0.0260768830
1520511145554472237 1.2624227157 -0.2171633879 1.1245290257 0.9979471909 0.0119802116 -0.0580977295 0.0241357111
1520511145562805237 1.2641202114 -0.2167597227 1.1244267837 0.9979678725 0.0108886914 -0.0573097287 0.0256350700
1520511145571139237 1.2655741413 -0.2161106479 1.1242901599 0.9979895005 0.0103897396 -0.0570199481 0.0256463602
1520511145579472237 1.2668763816 -0.2154561650 1.1241708004 0.9980080062 0.0099041522 -0.0567407505 0.0257374142
1520511145587805237 1.2679815660 -0.2148506370 1.1240931790 0.9980380422 0.0086291262 -0.0563586701 0.0258709277
1520511145596139237 1.2692063092 -0.2140012845 1.1240094555 0.9980290860 0.0095705502 -0.0565120174 0.0255487773
1520511145604472237 1.2703228664 -0.2133798003 1.1239978126 0.9980033133 0.0084151222 -0.0571297017 0.0255884649
1520511145612805237 1.2712263322 -0.2126179167 1.1240168288 0.9980114884 0.0082829144 -0.0566775097 0.0263082161
1520511145621139237 1.2720526006 -0.2118411249 1.1240080849 0.9980066887 0.0083819942 -0.0565300506 0.0267720921
1520511145629472237 1.2728158519 -0.2109469086 1.1240263231 0.9979864118 0.0089055980 -0.0567466588 0.0269003520
1520511145637805237 1.2733390807 -0.2102121003 1.1240927455 0.9979999265 0.0081885592 -0.0563366256 0.0274823368
1520511145646138237 1.2741374720 -0.2094781468 1.1241421587 0.9979653657 0.0081355112 -0.0564301814 0.0285407962
1520511145654472237 1.2742357336 -0.2085090701 1.1242056211 0.9979785222 0.0078628695 -0.0565770644 0.0278582191
1520511145662805237 1.2742843134 -0.2074369484 1.1242457013 0.9979977145 0.0077189461 -0.0566377471 0.0270766552
1520511145671138237 1.2747643726 -0.2067707541 1.1244667130 0.9979652628 0.0071915496 -0.0564535533 0.0287508644
1520511145679472237 1.2747882175 -0.2058660804 1.1245717710 0.9979575038 0.0065272956 -0.0561107282 0.0298295344
1520511145687805237 1.2748286600 -0.2049607974 1.1247169477 0.9979669077 0.0065007189 -0.0556215268 0.0304308634
1520511145696139237 1.2746986823 -0.2039899080 1.1248678776 0.9979773172 0.0059915368 -0.0554326585 0.0305384380
1520511145704472237 1.2747150883 -0.2030742827 1.1250827425 0.9979856086 0.0058561197 -0.0551545570 0.0307961975
1520511145712805237 1.2744612275 -0.2021476148 1.1252751505 0.9979957958 0.0048771753 -0.0549791713 0.0309498859
1520511145721139237 1.2744272824 -0.2011836439 1.1253195337 0.9979628908 0.0047335868 -0.0552196275 0.0315983315
1520511145729472237 1.2737348507 -0.2001927505 1.1255676752 0.9980226826 0.0040886845 -0.0545157536 0.0310167729
1520511145737805237 1.2730687031 -0.1991705446 1.1256444959 0.9980862560 0.0030624548 -0.0536207212 0.0306474339
1520511145746139237 1.2725490629 -0.1981602750 1.1257996519 0.9981163643 0.0023029283 -0.0533693007 0.0301684870
1520511145754472237 1.2721461489 -0.1973457335 1.1260066811 0.9981547490 0.0018039208 -0.0521288182 0.0310874462
1520511145762805237 1.2715059853 -0.1963783406 1.1261311366 0.9982272249 0.0013433864 -0.0506446426 0.0312365644
1520511145771138237 1.2708092461 -0.1953719477 1.1261999816 0.9982805217 0.0009535674 -0.0495862775 0.0312456680
1520511145779472237 1.2699030614 -0.1944143929 1.1262849275 0.9983537913 0.0003712601 -0.0479712820 0.0314376463
1520511145787805237 1.2689840252 -0.1933445988 1.1263460363 0.9984159400 -0.0001458311 -0.0469648072 0.0309821960
1520511145796138237 1.2680647008 -0.1921911835 1.1263287212 0.9984912760 -0.0000901716 -0.0456907088 0.0304552577
1520511145804472237 1.2669637413 -0.1911141992 1.1263911984 0.9985629033 -0.0004345251 -0.0444313895 0.0299631610
1520511145812805237 1.2657251698 -0.1897151918 1.1261549255 0.9986402213 -0.0005575288 -0.0432137564 0.0291542261
1520511145821139237 1.2645500511 -0.1885462287 1.1261989946 0.9987204182 -0.0005544720 -0.0420489239 0.0280910461
1520511145829472237 1.2635411878 -0.1873901625 1.1263358692 0.9987898454 -0.0006672303 -0.0397650016 0.0289334428
1520511145837805237 1.2622770012 -0.1862085488 1.1263285722 0.9988550775 -0.0009861018 -0.0378277568 0.0292681146
1520511145846139237 1.2608866238 -0.1848102502 1.1264022226 0.9989346469 -0.0014437875 -0.0360767867 0.0287393821
1520511145854472237 1.2594303289 -0.1833809768 1.1263769009 0.9990113237 -0.0015286607 -0.0345504910 0.0279338846
1520511145862805237 1.2579255560 -0.1820184007 1.1264494806 0.9990669181 -0.0019029185 -0.0331303697 0.0276414647
1520511145871139237 1.2561692229 -0.1803704967 1.1263997981 0.9991349711 -0.0016308408 -0.0326474656 0.0257058924
1520511145879472237 1.2545423087 -0.1790313610 1.1265580363 0.9991747764 -0.0016302640 -0.0312832495 0.0258547247
1520511145887805237 1.2526271440 -0.1774491644 1.1266361830 0.9992204879 -0.0019558733 -0.0306393717 0.0248157231
1520511145896138237 1.2507495117 -0.1758618454 1.1267333086 0.9992289995 -0.0022170129 -0.0313130164 0.0235793629
1520511145904472237 1.2489150004 -0.1742506585 1.1268480964 0.9992354778 -0.0018657750 -0.0310877487 0.0236332532
1520511145912805237 1.2468561407 -0.1725814572 1.1271465460 0.9992277917 -0.0027199524 -0.0318773943 0.0228090736
1520511145921138237 1.2446216720 -0.1706298371 1.1272061535 0.9992237851 -0.0023205202 -0.0329083594 0.0215286394
1520511145929472237 1.2423965604 -0.1689304071 1.1274269242 0.9991924212 -0.0027524948 -0.0338615814 0.0214551253
1520511145937805237 1.2401722530 -0.1670252054 1.1276807167 0.9991590515 -0.0025444213 -0.0353918745 0.0205458277
1520511145946139237 1.2378215518 -0.1651502634 1.1279817696 0.9991162796 -0.0034931508 -0.0370547337 0.0195295790
1520511145954472237 1.2352111775 -0.1630487732 1.1279698522 0.9990944926 -0.0030755634 -0.0383045053 0.0182619991
1520511145962805237 1.2327278671 -0.1609334526 1.1279952975 0.9990809123 -0.0019255166 -0.0388245928 0.0180630570
1520511145971139237 1.2301243911 -0.1588186666 1.1281863123 0.9990445366 -0.0024334844 -0.0403011704 0.0167304429
1520511145979472237 1.2278199521 -0.1567793933 1.1282766397 0.9989845552 -0.0022303283 -0.0416262803 0.0170920136
1520511145987805237 1.2250379984 -0.1546659531 1.1284494131 0.9989466205 -0.0022261954 -0.0430611111 0.0156982189
1520511145996139237 1.2224303867 -0.1523577372 1.1284732282 0.9988763905 -0.0019049401 -0.0448580768 0.0151684104
1520511146004472237 1.2196185670 -0.1500498118 1.1283935358 0.9988462528 -0.0011025399 -0.0457694820 0.0144949015
1520511146012805237 1.2167281760 -0.1477799657 1.1283268522 0.9987942892 -0.0011468772 -0.0471405354 0.0136536578
1520511146021138237 1.2136718907 -0.1452939738 1.1281239090 0.9987551307 -0.0002028872 -0.0482592639 0.0126171014
1520511146029472237 1.2104909038 -0.1428958998 1.1279978766 0.9987451804 0.0003184267 -0.0486089487 0.0120471316
1520511146037805237 1.2074071089 -0.1404118535 1.1278209544 0.9986682731 0.0009434630 -0.0504895711 0.0105637752
1520511146046138237 1.2041683432 -0.1378841127 1.1275870230 0.9986452042 0.0018157097 -0.0510000469 0.0101712589
1520511146054472237 1.2008697774 -0.1353226801 1.1273645957 0.9986097279 0.0027172302 -0.0517890909 0.0094402342
1520511146062805237 1.1976156809 -0.1328148736 1.1272823528 0.9985403624 0.0026153624 -0.0533418640 0.0080591616
1520511146071139237 1.1939570583 -0.1298595190 1.1267916138 0.9985288032 0.0040626937 -0.0536108764 0.0070425552
1520511146079472237 1.1905787690 -0.1271257088 1.1265067000 0.9984881122 0.0045338495 -0.0544722247 0.0058060927
1520511146087805237 1.1869793402 -0.1241036309 1.1261319886 0.9984635137 0.0059872825 -0.0549413734 0.0040261355
1520511146096139237 1.1830065451 -0.1207665387 1.1253923794 0.9984849448 0.0072723029 -0.0544701312 0.0028166280
1520511146104472237 1.1791219447 -0.1176866961 1.1248820158 0.9984882558 0.0077365159 -0.0543899230 0.0017565754
1520511146112805237 1.1754805897 -0.1147782291 1.1245860342 0.9984536966 0.0079839454 -0.0550073013 0.0008180556
1520511146121139237 1.1715955603 -0.1117132877 1.1241896042 0.9984158569 0.0082465774 -0.0556537229 -0.0006585904
1520511146129472237 1.1678443488 -0.1089021324 1.1239715296 0.9983775311 0.0068121896 -0.0565222626 -0.0010645893
1520511146137805237 1.1636193851 -0.1057483374 1.1235543913 0.9983547855 0.0071811396 -0.0568548214 -0.0019190550
1520511146146138237 1.1593157574 -0.1021722474 1.1227090717 0.9983484737 0.0087960408 -0.0566653409 -0.0034632259
1520511146154472237 1.1553467000 -0.0992126478 1.1225218714 0.9982871965 0.0076519665 -0.0578420069 -0.0042922046
1520511146162805237 1.1508815790 -0.0955931137 1.1216378181 0.9983046372 0.0092111877 -0.0572149738 -0.0054269741
1520511146171138237 1.1465084257 -0.0919644599 1.1207818643 0.9983164625 0.0103411483 -0.0567378782 -0.0061736926
1520511146179472237 1.1422381351 -0.0887367877 1.1203045121 0.9982535050 0.0100006335 -0.0576991694 -0.0077931317
1520511146187805237 1.1380513889 -0.0855203354 1.1199162267 0.9982319000 0.0089679743 -0.0581815408 -0.0082193377
1520511146196139237 1.1337487046 -0.0821040534 1.1192758398 0.9982350577 0.0097797393 -0.0579047622 -0.0088410848
1520511146204472237 1.1290456373 -0.0785397078 1.1185151612 0.9981960670 0.0100908167 -0.0582030445 -0.0107327933
1520511146212805237 1.1246960123 -0.0750324014 1.1176945486 0.9981847837 0.0107037905 -0.0582622213 -0.0108664635
1520511146221139237 1.1197962620 -0.0715776075 1.1169381883 0.9982666635 0.0120328279 -0.0564994807 -0.0112555912
1520511146229472237 1.1152365940 -0.0680685725 1.1159977923 0.9982209843 0.0130473077 -0.0569266091 -0.0119998068
1520511146237805237 1.1103660313 -0.0646792009 1.1155107040 0.9982874432 0.0127641025 -0.0556326172 -0.0128167976
1520511146246139237 1.1056603495 -0.0609281369 1.1143807335 0.9982210291 0.0150800812 -0.0559352208 -0.0140932334
1520511146254472237 1.1009607633 -0.0576060025 1.1136059418 0.9982818078 0.0156218962 -0.0549170121 -0.0131723340
1520511146262805237 1.0957790183 -0.0541345875 1.1130411843 0.9983461944 0.0157354677 -0.0534013283 -0.0143376856
1520511146271138237 1.0911035657 -0.0505624182 1.1121367445 0.9983408086 0.0166266707 -0.0533337471 -0.0139533163
1520511146279472237 1.0861459843 -0.0470531104 1.1113781697 0.9983662578 0.0173638742 -0.0525792137 -0.0140974275
1520511146287805237 1.0811638455 -0.0434510049 1.1105505952 0.9983997618 0.0188184958 -0.0514261386 -0.0141114189
1520511146296138237 1.0761962734 -0.0399476826 1.1098215470 0.9984085263 0.0197880076 -0.0508120177 -0.0143870851
1520511146304472237 1.0713428590 -0.0367174649 1.1094167037 0.9984839314 0.0186567609 -0.0499703789 -0.0135913651
1520511146312805237 1.0661452279 -0.0334223035 1.1089284055 0.9985672258 0.0188397272 -0.0482267882 -0.0135180292
1520511146321139237 1.0610393445 -0.0299843273 1.1082780928 0.9986202890 0.0192838736 -0.0470135224 -0.0132430855
1520511146329472237 1.0558981640 -0.0266057279 1.1076439051 0.9986542070 0.0198985714 -0.0459842609 -0.0133891569
1520511146337805237 1.0509310088 -0.0232051021 1.1069653908 0.9986847097 0.0202981313 -0.0453206706 -0.0127621850
1520511146346139237 1.0457709118 -0.0199325105 1.1064017736 0.9987289916 0.0209860858 -0.0440191282 -0.0127397747
1520511146354472237 1.0405195835 -0.0166811618 1.1058212458 0.9987844704 0.0213919808 -0.0425891453 -0.0125749542
1520511146362805237 1.0349613800 -0.0134779285 1.1052287334 0.9989049206 0.0220786687 -0.0395355737 -0.0117656442
1520511146371139237 1.0298333947 -0.0106521767 1.1049095759 0.9989467627 0.0216409463 -0.0387351783 -0.0116884875
1520511146379472237 1.0244205030 -0.0075803102 1.1044243952 0.9989589489 0.0220248458 -0.0378730674 -0.0127104440
1520511146387805237 1.0189662231 -0.0046122523 1.1039272030 0.9990205344 0.0220517420 -0.0362429939 -0.0125752932
1520511146396138237 1.0135423489 -0.0016197900 1.1033446670 0.9990510064 0.0232876880 -0.0346086801 -0.0125303378
1520511146404472237 1.0080557155 0.0010910577 1.1030273652 0.9990960063 0.0224921338 -0.0337031856 -0.0128596037
1520511146412805237 1.0026124497 0.0038518562 1.1026254012 0.9991178923 0.0227296024 -0.0327341552 -0.0132392398
1520511146421138237 0.9970261807 0.0065945033 1.1022809765 0.9991453374 0.0225435830 -0.0316210277 -0.0141595272
